bs_replicate,X.Intercept.,Human.population.size.in.1.km.radius.of.site.greater_than_1.000_humans_.urban.,Human.population.size.in.1.km.radius.of.site.less_than_100_humans_.rural.,Human.population.size.in.1.km.radius.of.site.No_humans_observed_in_1_km,labLab_B,Shannon_H_index_cs,Fraction_juv_cs,Fraction_F_cs,Trapping.at.a.cave.or.mine.Yes,Frequency.of.human.visitation.to.the.siteMonthly,Frequency.of.human.visitation.to.the.siteNot_visited_by_humans,Frequency.of.human.visitation.to.the.siteOccasionally,Frequency.of.human.visitation.to.the.siteSeasonal,Frequency.of.human.visitation.to.the.siteWeekly,Frequency.of.human.visitation.to.the.siteYearly,Water.present.at.the.site.Yes,Site.accessibilityEasy,Site.accessibilityModerate,Bat.familyPteropodidae,Bat.familyRhinolophidae,Bat.familyRhinopomatidae,Bat.familyVespertilionidae,AgeJuvenile_.J.,SexMale_.M.,Bat.familyPteropodidae.AgeJuvenile_.J.,Bat.familyRhinolophidae.AgeJuvenile_.J.,Bat.familyRhinopomatidae.AgeJuvenile_.J.,Bat.familyVespertilionidae.AgeJuvenile_.J.,Bat.familyPteropodidae.SexMale_.M.,Bat.familyRhinolophidae.SexMale_.M.,Bat.familyRhinopomatidae.SexMale_.M.,Bat.familyVespertilionidae.SexMale_.M.,AgeJuvenile_.J..SexMale_.M.
282,-2.16037163880176,0.13453958627624,0.314025654605939,0.173040240945289,0.191931538185923,0.691585472495507,0.196981761104448,-1.03113026230583,0.661047916896262,-0.338905079591404,-0.333596091385811,1.53107588929259,0.034449344019279,-0.130134938586038,-0.136288543396916,0.0180910239464972,0.198239120421346,-0.193447480130066,-0.226161018165667,0.0458268539949779,-0.794096662200523,-0.968734072337529,-0.453781536337701,0.0100805522003709,0.281323249608919,1.57431937246608,1.68860885530388,1.49387442770294,-0.438276290196218,0.597947292171355,-0.032452351474047,-0.465978236120185,-0.125157168323641
283,-2.37813325698379,-0.809765463479224,0.0107500597644808,0.328232299593079,-0.163825394811569,0.310005957597318,0.135993475874857,-0.506233399577891,1.01723138505354,-0.18243252634752,-0.0290409901557817,1.18052137859581,-0.00666927055218713,0.172589771099842,-0.0798749700567225,-0.0198792247536307,0.00929080575343573,-0.124343183824839,-0.425824603258697,0.375639557843922,-0.417704911756475,-0.573560299693803,-0.456085729041258,0.0608705975843796,-0.26302087952193,0.930236338248008,0.737664423588086,0.575695657782082,-0.677962867413945,0.6562789158516,-0.0275970321525759,-0.557584026488535,-0.113016061488396
284,-2.41118122242725,1.56989111880822,0.302593378902489,0.994856894991232,0.118564471649028,0.740771789067856,0.19889808440534,-0.599417461083114,1.10626730715909,0.034662248694714,-0.36687449943419,0.507798351415379,-0.229126549860712,0.542837162147482,-0.284074682839538,-0.390588596088137,0.118891088347148,-0.847058028558767,-0.487943035757242,0.841910607169477,0.187676992026673,-0.822770205458754,-0.263156644467531,-0.49760510096451,-0.79035561121273,1.30102769269134,0.515713407905389,0.814564371027403,-1.79871135347061,0.103733337101294,-0.0660411208333983,0.0111519813966218,-0.0417910820636235
285,-1.89289672840296,-0.196752631568926,0.174114408709504,0.19299914386778,-0.0697992966422765,0.364842694144849,0.0465635026682517,-0.167128576190551,0.421336637356662,0.019907317447618,-0.219793490595618,0.703566867017339,-0.0529588711185672,-0.163278484712417,0.0146825984843582,-0.220911108889931,0.0192910581023013,-0.214882013711266,-0.22070903142779,0.329517454264182,-0.00806243812505791,-0.185478882986895,0.181169330051245,-0.0653739439333789,-0.548628294602428,0.544400897065195,-0.0757084884832801,0.573646517430473,-0.346762982628757,0.514906584609655,0.0497406989671624,-0.38783701246985,0.191320490925888
286,-2.04227463669962,-1.57595621988954,0.586394890296176,0.476435114854893,0.310528023076007,0.696551926124824,0.349196559506066,-1.14816515898359,0.885780641708502,-0.0630108484869309,0.0263911421187239,1.63458708142726,-0.0211600062267247,-0.613664397608447,-0.756066387264054,-0.310751890667596,0.0819436525688515,-0.0253383033594485,-0.803379519947347,-0.0384652371955273,0.0684047123364905,-0.53807478679559,-0.623081692160215,-0.581078724341349,0.0676253533755042,1.42066290578814,0.644633011676431,0.235071706547669,-0.459002629221081,1.04750828601844,-0.913240078207157,-2.23178772039674,0.125010106993614
287,-2.48052933762924,-0.0719205428457329,0.311785643230283,0.270504192507841,-0.325700462055883,0.657304268014685,0.307556586436064,-0.794780988222899,1.2144637814094,0.145407979252006,-0.205986860758147,1.27318943783988,-0.00350721494652677,-0.302698686106976,-0.394935863613564,-0.413217811435512,0.12598618336612,-0.244088620390385,-0.132020474118824,0.351826480415544,-0.841279949132119,-0.656570500799102,0.0381936564444376,-0.0704918924268938,-0.482307321040336,1.07236588703568,1.31413925657103,0.317272152906808,-0.26685379686161,0.458516026527603,0.346512441348884,-0.0759868611260201,0.00738980761746154
288,-2.38818010967672,0.206614324276324,0.349920217599805,0.287261784246197,-0.0884527342757537,0.485873461476735,-0.0224324053487365,-0.518210691418958,1.11897305465406,-0.186776833674142,-0.0159109769727512,1.37053458576935,-0.0765959229396176,0.046650722837842,-0.285102865656219,-0.305116122521843,0.0568012994271927,-0.412596756197681,-0.359732004330333,0.539238542230657,-0.370512211226908,-0.524078521637231,-0.289720982535195,-0.227902140926008,-0.885879971932,1.43152146720781,0.7071338117804,-0.314303260705751,-1.09153270465014,0.120392028980024,0.204130315419194,-1.05050508075469,0.0103091718424465
289,-2.36657717295988,-1.25007881441039,0.582936885510347,0.476591946195551,0.0919959942957689,0.757222541272236,-0.01671360809266,-0.769238165600538,0.978250198718167,-0.119143313185806,-0.012580126536071,1.40066388632097,-0.0604093462066242,-0.0717574740590097,-0.338968287293162,-0.371220949793075,0.263607549129092,-0.336579850617674,-0.149670465023546,0.220918374249296,-0.642795898255923,-0.313213820571432,-0.377243203375348,-0.244806405662202,-0.60150850872496,1.89980428573377,1.75346361180008,0.2610540733767,-0.69257804914397,0.795357775276018,0.0173989359889113,-0.36025450007364,-0.0262927192787766
290,-2.45478160850567,0.487839480824342,0.201525543617888,0.301286815971001,-0.158677766313975,0.574653561143118,0.0832403502602853,-0.708685914700772,1.0639921788609,0.0837555130613726,-0.612107704079106,1.17925653750446,0.20106128597841,0.156804709059143,-0.571348400205429,-0.242298863741995,0.381824534639378,-0.26115790354423,-0.068462309233723,0.10023870726857,-0.368593154643811,-0.472647155379636,-0.0367099306753152,-0.244449420564397,-0.0742507053774209,1.28214784446299,-0.0852382963137514,1.15803936915016,-0.802712137484079,0.766136171444091,-0.00306743249275414,-0.668079869471202,-0.173656846617365
291,-2.14043358849553,0.193045085782919,0.152551099000189,0.388906506401704,0.214566207863885,0.576278619377589,0.203447593551004,-0.864580603932876,0.622485156156948,-0.078122686918089,-0.189413240636524,1.22330374223766,-0.0797373027544275,0.0814655922501568,-0.390328062990037,-0.213125542448881,0.179520787610529,-0.0991219397715935,-0.248953087257029,0.277663446577243,-0.473232011187545,-0.815131980867845,-0.624787518482153,-0.161357137869993,0.111139373150123,1.8995247489331,-1.33508169596715,0.957775983781435,-0.759909060622796,0.449763029332534,-0.156433289611206,0.267692124624055,0.156785195865752
292,-2.0080366393296,-0.126816769898499,0.107791731221426,0.316344813203976,-0.0268805651640827,0.508243598261445,0.160309535274367,-0.210169365485924,0.443885232220659,-0.0727661944962617,0.199149886293002,0.785971326039445,-0.289277564678535,0.124592624511384,0.120264906838118,-0.210040505570534,0.0268248358049351,-0.327587774026547,-0.101564257057602,0.355904653119242,-0.0385826538317892,-0.601069793130328,-0.0755706891238562,0.0310868473266592,-0.862079269841926,1.30534521643666,0.717789584648336,1.14625251368695,-0.739306146594564,0.105556664710128,-0.00543144300166601,-0.0576917494208196,-0.165252585156734
293,-2.40864488116092,1.2701063487257,-0.0728843185363763,0.441677160963142,0.136529434203278,0.65377797711045,0.389376318196714,-0.598158724200114,1.04200486520519,-0.0323132821229052,-0.426023319202754,1.29207642405331,0.307260905403185,-0.191090796822432,0.100205085721825,0.0847712656201173,-0.0836894655435858,-0.116605700996417,-0.15797794178842,0.424999760976262,-0.619260844735222,-0.646403162730095,-0.817414442187331,-0.454527020166656,-0.690635576962389,1.4348286593533,1.77751109177646,0.678321873545521,-1.30053362418995,0.640538837478494,-0.233432295523472,-0.971442712097018,0.400394634507021
294,-1.82831795339138,-0.192024974332333,-0.0983863066344588,0.334437012441616,0.0283042477391424,0.497013290506676,0.0752800012620495,-0.480398605019219,0.784979091534653,0.033284386146648,-0.30742123993641,1.00414212997561,0.0177493095491686,0.106186635723045,0.227197321490466,-0.255888265691595,-0.102082848492069,-0.0209887485582125,-0.415473013669255,0.225198189096366,-0.470449299428174,-0.671837599155721,-0.174962562711068,-0.446257774455844,-0.792680261794409,1.09459074091494,0.207739476988072,0.566327500267064,-0.535655602897248,0.658634583190202,-0.474283684339485,-0.722209366114344,-0.137668111585138
295,-2.32528013108725,-1.34517010709047,-0.213391867592247,0.460174753332166,-0.146225309965022,0.399590392829081,-0.23225535706683,-0.583253808759564,1.26081196632556,-0.122842116227845,0.257361643241666,0.915367737766713,0.218610750534705,-0.146729202468997,0.197541864105667,-0.434175073465445,0.0687913587100756,-0.0346152527588431,-0.61605651250418,0.383401387267408,-0.582725104359198,-0.529913627257935,-0.259949716901455,-0.393353371047283,-1.33088798858299,1.49181865874521,2.68539218997142,0.640376929668297,0.510686016761817,0.833892872885122,-0.0258780851052306,-0.304585410982502,0.00381085495680011
296,-2.6510226555327,-1.41956238594176,0.624975624095759,0.266002910764011,0.16199462994184,0.625688639275643,0.0914877723446794,-0.948437053927405,0.718013760841438,-0.373084868974247,0.108248850520176,1.51094663376144,-0.0207505076874628,-0.263753218836179,-0.092108723900325,-0.0539499793057651,0.323424803707211,0.00937910171746384,-0.262722177166832,0.103861059274927,-0.309052444628684,-0.387969721091119,0.0239420719336356,-0.438894492560275,-0.707324243187346,1.54023821191488,0.613521980603498,0.185641610218901,-0.0483491220115572,1.00714970903963,-0.0147154236071046,-0.0380832467049265,0.180129113639651
297,-2.81473836624424,-0.504567907546521,-0.0905639630371654,0.535644458184819,5.76411141805795e-05,0.748892408963479,0.0690469100860096,-0.91470841813414,1.48811326325747,0.0546715447962962,0.0174707333808444,1.0101881360783,0.311873369060043,-0.459785462035855,-0.214058784785095,-0.138736193174222,-0.00771739846499041,-0.260843516248271,-0.0272906443211753,0.613123213530266,-0.762849239091705,-0.731524418975596,-0.271441552443126,-0.0885886407415893,-1.27400325169675,1.64520821281157,-0.695272480621385,1.31575179162674,-1.415725300642,0.209965572775827,-0.407177686057569,-0.216199670644336,-0.266590522594929
298,-2.3290510485232,0.0457531123284808,0.463279683562356,0.608430662992115,0.0895910223847564,0.673549121790837,0.150021967332946,-0.973760993067509,0.953636205376902,-0.110537237375101,-0.554679896777848,1.29171325384108,0.0351246276963535,-0.0574477930115748,-0.134244138234637,-0.244807350519737,0.199041294653027,-0.287309122533212,-0.196217156194533,0.188797790809761,-0.387175357443507,-0.887576875994954,-0.424961786235637,-0.414979560257823,0.456253811250772,1.73873743808485,1.94529624648209,0.706906397121664,-1.06273326197725,0.724318167192536,-0.394160979784844,-0.407612544093094,-0.106026938079736
299,-2.72072813983533,-0.399056642069994,-0.185565157451319,0.625324256635663,-0.113889634655452,0.777472800071779,0.1280511649283,-0.954795446508148,1.32752339101,-0.190747668112831,0.138330191782773,1.53412920329936,-0.127599083879304,-0.442356866593491,-0.271794639817935,-0.304419206856785,0.0859105470642814,-0.352221829338517,-0.199257786681599,0.735263223045573,-0.640954981617314,-0.847926774558757,-0.447093731392569,-0.074952404313495,-0.117345202154309,1.72918765188318,2.52505628838078,0.285244835490117,-0.729185915341156,-0.00204629919047133,0.0129149518158824,-0.190808294261527,0.270513870146385
300,-2.43971961590733,1.0755291440223,0.309302508032472,0.66322110055318,0.136763646598039,0.676226237341621,0.347160967657294,-0.622615406039945,1.03091086538829,-0.0673489042577242,-0.279148639115466,1.253411423069,-0.171356535906841,-0.233407914488565,-0.428082557608967,-0.190329596717434,0.0893265811139684,-0.407896584567616,-0.474057351424976,0.234605518856296,-0.244090647679252,-0.781964416367878,-0.699517982746315,0.100245219307597,0.156214423678321,2.10953406118457,0.300559951330298,0.720808430822226,-0.659671645636284,-0.0664853964263542,-0.282277958084804,-0.437950439709521,0.100599382149228
301,-2.12447604513775,-0.176818523349742,0.0638768821635921,0.174741061591418,-0.123679813326646,0.474019735104777,0.106833249789214,-0.248971956876014,0.571404153978434,-0.0614410467195906,-0.132292731253617,0.959241507458354,-0.0575365449262673,-0.050361058250233,0.271751672312634,-0.153835851334466,-0.00653668029909542,-0.208197552228376,-0.293371501681987,0.414482226752282,-0.10576637014798,-0.243011993992376,0.178911531785504,-0.233266485191676,-0.53101164874987,0.847487155806765,0.785092729545,0.911501076455576,-0.0871949246167352,0.0983181873797014,0.0762310743394132,-0.581914622937254,0.150274606281095
302,-2.12885862118295,-0.91520910262167,0.259884879699951,0.31783231974465,-0.123296497250985,0.504111892337764,0.0895564777635799,-0.476565027793755,0.670026089215745,-0.12041001317108,0.046526951743152,1.40090463386573,-0.215981694363038,0.0734666024893361,-0.18522297603762,-0.12738210331196,0.252184757549776,-0.245136710938197,-0.0749772060515718,0.272984272055543,-0.197814307328112,-0.676191874476489,-0.16296437591111,-0.359032329862216,-0.746660496034345,0.93270564438598,1.39567431386434,0.518244735463209,-0.954255221952234,1.02263318307875,0.251257157541634,-0.506372676901089,-0.0034467300829386
303,-1.3431974620895,0.37226632918106,0.031863706618846,0.0158437208821518,-0.10291254091295,0.508459875658092,0.128879032623413,-0.415566778748909,0.556466683551004,-0.0669972814134051,-0.276703860204223,1.37782414971067,-0.278427870866489,0.439004838563329,0.386232142432079,-0.431074211118947,-0.0791044891829545,-0.096865090499342,0.101726210064911,-0.306513558246895,-0.415932632648684,-0.715289846384864,-0.259920975911968,-0.318668128208504,-0.468357791711844,1.05884316725057,0.599830602400978,0.417981319492869,-0.66548815418339,0.699089267870574,-0.161452859065702,-0.433808527680644,-0.129634942867714
304,-2.22530011473658,0.968461541999451,0.809875636921325,-0.0525586258960241,0.190202685426156,0.46103497123756,0.0760579795221083,-1.09465201101465,0.640137247996615,-0.443207469930592,-0.232112813979839,1.36454070476156,0.0288778098935308,-0.106913537436864,-0.293393341993679,-0.0120021158496918,0.234065930634779,-0.0338685873210589,-0.121417171875475,0.38040534154525,-0.558678454727323,-0.799475704807097,-0.334888010076155,-0.487875579132451,0.172036818456534,1.35127979264188,0.580182237376075,0.37957978134021,-0.750591328738331,0.748348826477364,0.202639778574137,-0.269819210194006,-0.0703105617621806
305,-2.28580246407189,-1.30778852834121,0.3618597086067,0.445744547915814,0.0734404387027661,0.745672095592494,-0.0557568002965066,-0.790653225310849,0.821377626899435,0.0370379647148476,-0.0934922441371543,1.24112702231093,-0.195733014516965,-0.107870310334265,-0.166434205446866,-0.348061768338753,0.318510485268834,-0.142104875757091,-0.426614949832698,0.233532988388283,-0.56588113585006,-0.478977646213945,-0.263783857767912,-0.613394906497373,-0.863246218049536,1.94438097485525,1.56276114183089,0.48447917639208,0.13031185975532,0.698543669148491,0.391216024843002,-0.0884334778812325,0.342345475222867
306,-2.69023592492524,0.0228608230766018,0.219867775357134,0.487440373669945,0.154202530133544,0.669108179455582,-0.237346994475633,-0.867801603554115,0.928861294508124,-0.262371457916059,-0.055797589475706,1.46979896596391,-0.207013585951909,-0.293608028749268,-0.071597437771757,-0.315883823711582,0.349685701166698,-0.0952341434882787,0.0190912506126519,0.402788379614655,-0.533107330327846,-0.766516850855459,-0.000216576867342005,0.0663263462843498,-0.213301253582047,1.752040311141,0.935245531737641,1.3026136887925,-0.828744008978749,0.391378827482177,-0.125826853183574,-0.81120812260667,-0.107460000400757
307,-2.67820091075084,-0.580000692845185,0.711780979875909,0.272339808933744,-0.189089859085856,0.630883704027623,-0.0102282541556691,-0.838364990540149,0.995392189941569,-0.0950626884292943,-0.479309412868177,1.59222586616747,-0.146497232676397,-0.303120430011281,-0.202676857475299,-0.195187267418868,0.326957191252714,-0.156064200724928,-0.175896393264884,0.55142807325499,-0.036815037681028,-0.623220828462425,-0.558743845631982,-0.274975290949099,-0.309769606674262,1.7708450262908,2.1393605238604,0.648523302897051,-0.134192118623926,0.378035387038177,0.146024181855585,-0.10988226824761,0.0201943685359897
308,-2.29185055039283,-1.22642209457903,0.461695843414628,0.051738980543829,-0.132450637730903,0.525336999068441,-0.212410983629547,-1.00850301141032,0.943500304457685,-0.273377441252683,-0.179535164109812,1.53352846812494,0.0416077029050041,0.0097591422984263,-0.156704618060771,-0.370107378384164,0.331986376748781,-0.107226000472995,-0.0718491048116619,0.322599959427212,-0.877287758278452,-0.947578262980993,-0.303592903096535,-0.289941758124361,0.197416872170061,1.64986654610025,1.63023052894208,0.812600042435708,-0.885629195228775,0.16519369896427,0.213484527044812,-0.756915464011939,-0.120021914612815
309,-2.32306764832934,0.0487453239525626,-0.357349443964798,0.493233041861354,0.0162264384016291,0.549114895320593,-0.163958320319052,-0.442547348160985,1.10526113969157,0.00672576986975756,-0.110594929634814,1.26699935431161,0.0380761140775886,-0.0820395832549079,0.297694340349589,-0.393438884427688,0.069019615927168,-0.125223484302391,-0.554833844305732,0.105139774078918,-0.0955222714774562,-0.640018537253847,-0.464445178069895,-0.18789527686791,-0.817601999259142,1.59451782372554,0.106055247811418,0.331543326676768,-0.683959908265775,0.706054930433841,-0.628548036861065,-0.454497431928141,0.422162478315715
